0.0	0.0
1e-09	0.0
2e-09	0.0
3.0000000000000004e-09	0.0
4e-09	0.0
5e-09	0.0
6.000000000000001e-09	0.0
7.000000000000001e-09	0.0
8e-09	0.0
9.000000000000001e-09	0.0
1e-08	0.0
1.1000000000000001e-08	0.0
1.2000000000000002e-08	0.0
1.3e-08	0.0
1.4000000000000001e-08	0.0
1.5000000000000002e-08	0.0
1.6e-08	0.0
1.7e-08	0.0
1.8000000000000002e-08	0.0
1.9e-08	0.0
2e-08	0.001001001001
2.1000000000000003e-08	0.0
2.2000000000000002e-08	0.001001001001
2.3e-08	0.001001001001
2.4000000000000003e-08	0.001001001001
2.5000000000000002e-08	0.001001001001
2.6e-08	0.004004004004
2.7e-08	0.004004004004
2.8000000000000003e-08	0.00700700700701
2.9e-08	0.00600600600601
3.0000000000000004e-08	0.003003003003
3.1e-08	0.00600600600601
3.2e-08	0.00600600600601
3.3000000000000004e-08	0.01001001001
3.4e-08	0.013013013013
3.5e-08	0.022022022022
3.6000000000000005e-08	0.023023023023
3.7e-08	0.02002002002
3.8e-08	0.029029029029
3.9000000000000005e-08	0.024024024024
4e-08	0.021021021021
4.1e-08	0.031031031031
4.2000000000000006e-08	0.02002002002
4.3e-08	0.036036036036
4.4000000000000004e-08	0.033033033033
4.5000000000000006e-08	0.038038038038
4.6e-08	0.042042042042
4.7000000000000004e-08	0.036036036036
4.8000000000000006e-08	0.047047047047
4.9e-08	0.043043043043
5.0000000000000004e-08	0.043043043043
5.1e-08	0.034034034034
5.2e-08	0.042042042042
5.3000000000000005e-08	0.034034034034
5.4e-08	0.025025025025
5.5e-08	0.031031031031
5.6000000000000005e-08	0.034034034034
5.7e-08	0.029029029029
5.8e-08	0.027027027027
5.9000000000000006e-08	0.018018018018
6.000000000000001e-08	0.019019019019
6.1e-08	0.019019019019
6.2e-08	0.013013013013
6.300000000000001e-08	0.015015015015
6.4e-08	0.02002002002
6.5e-08	0.014014014014
6.600000000000001e-08	0.016016016016
6.7e-08	0.00500500500501
6.8e-08	0.00800800800801
6.900000000000001e-08	0.002002002002
7e-08	0.003003003003
7.1e-08	0.004004004004
7.200000000000001e-08	0.00500500500501
7.3e-08	0.001001001001
7.4e-08	0.002002002002
7.500000000000001e-08	0.001001001001
7.6e-08	0.002002002002
7.7e-08	0.004004004004
7.800000000000001e-08	0.0
7.9e-08	0.0
8e-08	0.0
8.100000000000001e-08	0.0
8.2e-08	0.0
8.3e-08	0.0
8.400000000000001e-08	0.0
8.500000000000001e-08	0.0
8.6e-08	0.0
8.700000000000001e-08	0.0
8.800000000000001e-08	0.0
8.9e-08	0.0
9.000000000000001e-08	0.0
9.100000000000001e-08	0.0
9.2e-08	0.0
9.300000000000001e-08	0.0
9.400000000000001e-08	0.0
9.5e-08	0.0
9.600000000000001e-08	0.0
9.700000000000001e-08	0.0
9.8e-08	0.0
9.9e-08	0.0
1.0000000000000001e-07	0.0
1.01e-07	0.0
1.02e-07	0.0
1.0300000000000001e-07	0.0
1.04e-07	0.0
1.05e-07	0.0
1.0600000000000001e-07	0.0
1.07e-07	0.0
1.08e-07	0.0
1.0900000000000001e-07	0.0
1.1e-07	0.0
1.11e-07	0.0
1.1200000000000001e-07	0.0
1.13e-07	0.0
1.14e-07	0.0
1.1500000000000001e-07	0.0
1.16e-07	0.0
1.17e-07	0.0
1.1800000000000001e-07	0.0
1.1900000000000001e-07	0.0
1.2000000000000002e-07	0.001001001001
1.21e-07	0.0
1.22e-07	0.001001001001
1.23e-07	0.001001001001
1.24e-07	0.001001001001
1.2500000000000002e-07	0.001001001001
1.2600000000000002e-07	0.004004004004
1.27e-07	0.004004004004
1.28e-07	0.00700700700701
1.29e-07	0.00600600600601
1.3e-07	0.004004004004
1.31e-07	0.00500500500501
1.3200000000000002e-07	0.00600600600601
1.33e-07	0.01001001001
1.34e-07	0.013013013013
1.35e-07	0.022022022022
1.36e-07	0.022022022022
1.37e-07	0.021021021021
1.3800000000000002e-07	0.029029029029
1.3900000000000001e-07	0.024024024024
1.4e-07	0.021021021021
1.41e-07	0.031031031031
1.42e-07	0.022022022022
1.43e-07	0.033033033033
1.4400000000000002e-07	0.033033033033
1.4500000000000001e-07	0.039039039039
1.46e-07	0.042042042042
1.47e-07	0.036036036036
1.48e-07	0.047047047047
1.49e-07	0.044044044044
1.5000000000000002e-07	0.041041041041
1.5100000000000002e-07	0.035035035035
1.52e-07	0.041041041041
1.53e-07	0.035035035035
1.54e-07	0.025025025025
1.55e-07	0.03003003003
1.5600000000000002e-07	0.034034034034
1.5700000000000002e-07	0.03003003003
1.58e-07	0.027027027027
1.59e-07	0.018018018018
1.6e-07	0.019019019019
1.61e-07	0.019019019019
1.6200000000000002e-07	0.013013013013
1.6300000000000002e-07	0.015015015015
1.64e-07	0.02002002002
1.65e-07	0.015015015015
1.66e-07	0.015015015015
1.67e-07	0.00500500500501
1.6800000000000002e-07	0.00800800800801
1.6900000000000002e-07	0.002002002002
1.7000000000000001e-07	0.003003003003
1.71e-07	0.004004004004
1.72e-07	0.00500500500501
1.73e-07	0.001001001001
1.7400000000000002e-07	0.002002002002
1.7500000000000002e-07	0.001001001001
1.7600000000000001e-07	0.002002002002
1.77e-07	0.004004004004
1.78e-07	0.0
1.79e-07	0.0
1.8000000000000002e-07	0.0
1.8100000000000002e-07	0.0
1.8200000000000002e-07	0.0
1.83e-07	0.0
1.84e-07	0.0
1.85e-07	0.0
1.8600000000000002e-07	0.0
1.8700000000000002e-07	0.0
1.8800000000000002e-07	0.0
1.89e-07	0.0
1.9e-07	0.0
1.91e-07	0.0
1.9200000000000003e-07	0.0
1.9300000000000002e-07	0.0
1.9400000000000002e-07	0.0
1.95e-07	0.0
1.96e-07	0.0
1.97e-07	0.0
1.98e-07	0.0
1.9900000000000002e-07	0.0
2.0000000000000002e-07	0.0
2.01e-07	0.0
2.02e-07	0.0
2.03e-07	0.0
2.04e-07	0.0
2.0500000000000002e-07	0.0
2.0600000000000002e-07	0.0
2.0700000000000001e-07	0.0
2.08e-07	0.0
2.09e-07	0.0
2.1e-07	0.0
2.1100000000000002e-07	0.0
2.1200000000000002e-07	0.0
2.1300000000000001e-07	0.0
2.14e-07	0.0
2.15e-07	0.0
2.16e-07	0.0
2.1700000000000002e-07	0.0
2.1800000000000002e-07	0.0
2.1900000000000002e-07	0.0
2.2e-07	0.001001001001
2.21e-07	0.0
2.22e-07	0.001001001001
2.2300000000000002e-07	0.001001001001
2.2400000000000002e-07	0.001001001001
2.2500000000000002e-07	0.001001001001
2.26e-07	0.003003003003
2.27e-07	0.00500500500501
2.28e-07	0.00700700700701
2.2900000000000003e-07	0.00600600600601
2.3000000000000002e-07	0.004004004004
2.3100000000000002e-07	0.00500500500501
2.32e-07	0.00600600600601
2.33e-07	0.01001001001
