 1.000000e+00  3.141531e-03 
 1.023060e+00  3.213971e-03 
 1.046651e+00  3.288081e-03 
 1.070787e+00  3.363900e-03 
 1.095479e+00  3.441466e-03 
 1.120740e+00  3.520822e-03 
 1.146584e+00  3.602007e-03 
 1.173024e+00  3.685064e-03 
 1.200074e+00  3.770036e-03 
 1.227747e+00  3.856966e-03 
 1.256059e+00  3.945902e-03 
 1.285023e+00  4.036887e-03 
 1.314655e+00  4.129970e-03 
 1.344971e+00  4.225200e-03 
 1.375986e+00  4.322624e-03 
 1.407715e+00  4.422295e-03 
 1.440177e+00  4.524264e-03 
 1.473387e+00  4.628583e-03 
 1.507363e+00  4.735308e-03 
 1.542122e+00  4.844493e-03 
 1.577683e+00  4.956194e-03 
 1.614064e+00  5.070471e-03 
 1.651284e+00  5.187383e-03 
 1.689362e+00  5.306989e-03 
 1.728318e+00  5.429352e-03 
 1.768173e+00  5.554537e-03 
 1.808947e+00  5.682606e-03 
 1.850660e+00  5.813628e-03 
 1.893336e+00  5.947670e-03 
 1.936996e+00  6.084802e-03 
 1.981663e+00  6.225094e-03 
 2.027359e+00  6.368620e-03 
 2.074110e+00  6.515454e-03 
 2.121938e+00  6.665672e-03 
 2.170869e+00  6.819352e-03 
 2.220929e+00  6.976575e-03 
 2.272143e+00  7.137420e-03 
 2.324538e+00  7.301972e-03 
 2.378141e+00  7.470317e-03 
 2.432980e+00  7.642540e-03 
 2.489084e+00  7.818733e-03 
 2.546482e+00  7.998985e-03 
 2.605203e+00  8.183391e-03 
 2.665278e+00  8.372045e-03 
 2.726739e+00  8.565046e-03 
 2.789617e+00  8.762494e-03 
 2.853945e+00  8.964490e-03 
 2.919756e+00  9.171140e-03 
 2.987085e+00  9.382551e-03 
 3.055966e+00  9.598831e-03 
 3.126436e+00  9.820093e-03 
 3.198530e+00  1.004645e-02 
 3.272288e+00  1.027802e-02 
 3.347746e+00  1.051493e-02 
 3.424944e+00  1.075729e-02 
 3.503922e+00  1.100523e-02 
 3.584722e+00  1.125888e-02 
 3.667384e+00  1.151837e-02 
 3.751953e+00  1.178384e-02 
 3.838472e+00  1.205541e-02 
 3.926986e+00  1.233324e-02 
 4.017542e+00  1.261746e-02 
 4.110185e+00  1.290822e-02 
 4.204965e+00  1.320568e-02 
 4.301930e+00  1.350998e-02 
 4.401132e+00  1.382128e-02 
 4.502621e+00  1.413974e-02 
 4.606450e+00  1.446553e-02 
